audit_id,concept,contrast_type,paraphrase_count,mean_delta_s_c,min_delta_s_c,max_delta_s_c,mean_delta_s_r,min_delta_s_r,max_delta_s_r,mean_delta_cas,min_delta_cas,max_delta_cas,delta_cas_standard_deviation,positive_delta_cas_proportion,positive_delta_s_c_proportion
conscience_subjective_preference,conscience,bare_to_general,3,0.007738169494074767,-0.0055061563374234,0.029071584020953,0.31436230284689387,0.3072047569387847,0.3232322240892419,-0.3066241333528192,-0.3130008467139604,-0.2941606400682889,0.010794675260966858,0.0,0.3333333333333333
conscience_subjective_preference,conscience,general_to_ambiguous,3,-0.0195928587265766,-0.0662001846212348,0.0367062706397305,-0.3093504004842078,-0.3156636263147722,-0.2975377410009074,0.28975754175763113,0.2494634416935373,0.3515561047766743,0.05433745861822509,1.0,0.3333333333333333
conscience_subjective_preference,conscience,general_to_label_free_theological,3,0.33804158877413243,0.315021749794464,0.3665255102290957,-0.2942483717112101,-0.3247039528090402,-0.2617130827636007,0.6322899604853426,0.5767348325580648,0.6628535897900851,0.04819275193789052,1.0,1.0
conscience_subjective_preference,conscience,label_free_to_explicit_catholic,3,0.06800864361931697,0.0519466558840753,0.0925004900795987,-0.049554490307172704,-0.055976234215073,-0.0455234400802876,0.1175631339264897,0.097470095964363,0.1484767242946717,0.027170430603612176,1.0,1.0
conscience_subjective_preference,conscience,general_to_integrative,3,0.1803537844411416,0.137864009623933,0.2382387036164848,-0.09325046733127192,-0.104107707315309,-0.0854674458685577,0.2736042517724136,0.2280402584338822,0.3423464109317938,0.0605755284981735,1.0,1.0
responsibility_legal,responsibility,bare_to_general,3,0.04297002553863303,0.0194999215240943,0.0786269111146538,0.2423787420245724,0.2208732190176321,0.2537165872949393,-0.19940871648593936,-0.2229333433177883,-0.1739195086464919,0.02456590485200692,0.0,1.0
responsibility_legal,responsibility,general_to_ambiguous,3,-0.028561328765614097,-0.1323085380186427,0.1090480661295088,-0.2461359955843159,-0.2617608671426247,-0.2203586457331526,0.21757466681870177,0.1294523291239819,0.3294067118626615,0.10206395769830573,1.0,0.3333333333333333
responsibility_legal,responsibility,general_to_label_free_theological,3,0.3108796063294571,0.2843538982387524,0.3391713342014473,-0.20770015313626047,-0.2395116500943773,-0.1799038507136893,0.5185797594657177,0.4890174372618609,0.5428562928021622,0.027305865018993587,1.0,1.0
responsibility_legal,responsibility,label_free_to_explicit_catholic,3,0.08933420837832144,0.0855833680404014,0.0918014093902791,-0.027718002101728836,-0.0451003963531556,-0.0152667792246798,0.11705221048005032,0.1058846269289637,0.130683764393557,0.012581838784816472,1.0,1.0
responsibility_legal,responsibility,general_to_integrative,3,0.2385840445564574,0.1964242324082618,0.3011566195615805,-0.0896894664991917,-0.1096008476320294,-0.0718519842648724,0.32827351105564917,0.2682762166731343,0.3887721871622538,0.06024954990498792,1.0,1.0
happiness_subjective_wellbeing,happiness,bare_to_general,3,0.051789470463961595,0.0196113928313637,0.0870921902080106,0.26782102368878125,0.2497775189750991,0.2808563054239669,-0.2160315532248196,-0.2321914770714563,-0.1857370564592672,0.026255340643451076,0.0,1.0
happiness_subjective_wellbeing,happiness,general_to_ambiguous,3,0.024652074703342065,-0.0563365516487588,0.1679747980885933,-0.22247466070634483,-0.2284162317864752,-0.2161358975771807,0.24712673540968685,0.1597993459284218,0.3908466508439719,0.1254224940539229,1.0,0.3333333333333333
happiness_subjective_wellbeing,happiness,general_to_label_free_theological,3,0.3674746063482093,0.3435081454196007,0.4086455333834953,-0.22314119209980812,-0.2551074951034748,-0.203048609409543,0.5906157984480175,0.5465567548291437,0.619913005169902,0.03884222879089184,1.0,1.0
happiness_subjective_wellbeing,happiness,label_free_to_explicit_catholic,3,0.08114627421787873,0.0774038586583975,0.0883310743042055,-0.10647992237551913,-0.1173351930575956,-0.1010258817453372,0.18762619659339785,0.1784297404037346,0.2056662673618011,0.015624155634700621,1.0,1.0
happiness_subjective_wellbeing,happiness,general_to_integrative,3,0.2615454290411115,0.2052882236783469,0.3333400545222487,-0.09254837953885194,-0.1281615020675441,-0.0728834903408592,0.3540938085799636,0.2818883698864995,0.406223544863108,0.06455295736499411,1.0,1.0
flourishing_psychological,flourishing,bare_to_general,3,0.08687092658418233,0.0589344609282992,0.1105825701787227,0.27191923085193537,0.2550819883695439,0.2891786032084025,-0.185048304267753,-0.1961475274412447,-0.1785960330296798,0.009654499507347118,0.0,1.0
flourishing_psychological,flourishing,general_to_ambiguous,3,-0.011752053870409201,-0.0807089651680778,0.1048040129809562,-0.21534961988665802,-0.2359674913084976,-0.1968310579103358,0.20359756601624882,0.1538991010170347,0.301635070891292,0.0849056905087027,1.0,0.3333333333333333
flourishing_psychological,flourishing,general_to_label_free_theological,3,0.2504953926528157,0.2307934021377844,0.2698940627676991,-0.18287047013104782,-0.21411837521629,-0.1500266824078756,0.4333658627838635,0.3808200845456601,0.4649170882692536,0.045811078821498215,1.0,1.0
flourishing_psychological,flourishing,label_free_to_explicit_catholic,3,0.12088719500122473,0.1092180060622273,0.1398305027329272,-0.07319816762183967,-0.1062916882488383,-0.050356372412352,0.19408536262306444,0.1765595184128485,0.2155096943110657,0.019765568650720662,1.0,1.0
flourishing_psychological,flourishing,general_to_integrative,3,0.1721006302310495,0.1328587459410816,0.2280340734686774,-0.057854212491560426,-0.0667318241677366,-0.0533905423885252,0.22995484272260994,0.1862492883296068,0.2814743443870969,0.04809101947618889,1.0,1.0
virtue_character_psychology,virtue,bare_to_general,3,0.028191997967812434,0.0247100248417058,0.031303829689379,0.24868560069306134,0.2373197338450698,0.2650123538620049,-0.2204936027252489,-0.2337085241726259,-0.212609709003364,0.011515419785841193,0.0,1.0
virtue_character_psychology,virtue,general_to_ambiguous,3,-0.05807717647641181,-0.1041058233234035,0.0210600677941126,-0.25986173888077174,-0.2802148854466638,-0.2275815153143867,0.20178456240435994,0.1676829925578613,0.2486415831084993,0.04195949822057847,1.0,0.3333333333333333
virtue_character_psychology,virtue,general_to_label_free_theological,3,0.27174122561826736,0.2423148254427936,0.2872194214924999,-0.22440351679097956,-0.2704982927793315,-0.1837482691470584,0.4961447424092469,0.426063094589852,0.5561877226988401,0.06564058077482282,1.0,1.0
virtue_character_psychology,virtue,label_free_to_explicit_catholic,3,0.08548047565113476,0.0790812467381042,0.098159474864277,-0.05147915839282103,-0.0591827576295498,-0.0445214449781459,0.13695963404395584,0.1236026917162501,0.1488927474350444,0.012705006737325698,1.0,1.0
virtue_character_psychology,virtue,general_to_integrative,3,0.12547965797282098,0.0850064576907615,0.184114540608802,-0.06243059332758266,-0.0780476267608785,-0.0480006752401205,0.18791025130040362,0.1553186508590199,0.245358018590551,0.04990133974337416,1.0,1.0
obedience_compliance,obedience,bare_to_general,3,0.048426738812017665,0.0348141207781331,0.0652745241732037,0.21347639958772444,0.2109145057380241,0.2160811929960007,-0.1650496607757067,-0.176100384959891,-0.1508066688227969,0.012945499184519947,0.0,1.0
obedience_compliance,obedience,general_to_ambiguous,3,-0.023157539786192904,-0.0665363361801761,0.0600562757797091,-0.2598388201939068,-0.2693191216755827,-0.2495948054267904,0.23668128040771386,0.1976099745212355,0.3096510812064996,0.06324660753593413,1.0,0.3333333333333333
obedience_compliance,obedience,general_to_label_free_theological,3,0.31097903157859985,0.2968681055733781,0.3229223856545581,-0.22991387209356953,-0.248909362137164,-0.220182588530861,0.5408929036721695,0.5170506941042392,0.5620559656450274,0.02262193604650486,1.0,1.0
obedience_compliance,obedience,label_free_to_explicit_catholic,3,0.09665245566880996,0.0854112649712923,0.1043792165368309,-0.07394392493760027,-0.0819583776583844,-0.0690693690741868,0.17059638060641028,0.156215293051522,0.1821252631566912,0.013188363914979037,1.0,1.0
obedience_compliance,obedience,general_to_integrative,3,0.21359009406984952,0.1913933419034471,0.2509121793608498,-0.0970087665701501,-0.1380786786901403,-0.0698361449261379,0.3105988606399997,0.2745048179976193,0.3365434396353921,0.03224060100121947,1.0,1.0
rights_legal_entitlements,rights,bare_to_general,3,0.10500083088130613,0.0771856061773295,0.12538196948869,0.32372849839884227,0.3186982470913757,0.3305706110879976,-0.2187276675175361,-0.2447310308398241,-0.2051886415993075,0.022525983150659724,0.0,1.0
rights_legal_entitlements,rights,general_to_ambiguous,3,-0.03285943703157533,-0.1080439156828195,0.0924528257803059,-0.2816350398619025,-0.2918482307818061,-0.2702436250759828,0.24877560283032718,0.1621997093931632,0.3843010565621121,0.11886671819034561,1.0,0.3333333333333333
rights_legal_entitlements,rights,general_to_label_free_theological,3,0.3139330743179605,0.2890405371494876,0.3406243675870191,-0.22432608626450837,-0.2389347151022839,-0.2157133361058449,0.538259160582469,0.507370744734884,0.5563377036928641,0.026879553512946904,1.0,1.0
rights_legal_entitlements,rights,label_free_to_explicit_catholic,3,0.10664829290723023,0.0957236702662184,0.1171963663951271,-0.0745768830838935,-0.0877578152605196,-0.0622937974020036,0.18122517599112375,0.1693186394623489,0.2049541816556467,0.020549964700744945,1.0,1.0
rights_legal_entitlements,rights,general_to_integrative,3,0.19173659830549097,0.1331186984858929,0.2735908684786366,-0.10210335952009975,-0.1243005333493045,-0.0782309670037797,0.2938399578255908,0.2113496654896726,0.3978914018279412,0.09512159215925269,1.0,1.0
justice_procedural,justice,bare_to_general,3,0.05898407369948044,0.0400975854694007,0.0732039133124529,0.2983649702700036,0.2938063142109774,0.3025919646560288,-0.23938089657052308,-0.2537087287415766,-0.2293880513435759,0.012726661821883378,0.0,1.0
justice_procedural,justice,general_to_ambiguous,3,-0.003862951088662768,-0.0627921060299603,0.0935877117669364,-0.28867564842517274,-0.3013445973819207,-0.2733952046550251,0.28481269733651,0.2310107456520607,0.3848748550055089,0.08673837691634646,1.0,0.3333333333333333
justice_procedural,justice,general_to_label_free_theological,3,0.3434509478630461,0.331436271471164,0.3518618148547046,-0.2260404538561336,-0.2541796326605309,-0.2061664073676304,0.5694914017191798,0.5492115930114037,0.6060414475152356,0.03171669200773148,1.0,1.0
justice_procedural,justice,label_free_to_explicit_catholic,3,0.09525157042695491,0.0777161165167925,0.1157969489490801,-0.09048265793959033,-0.1065274841813121,-0.0781773786637368,0.18573422836654527,0.1644592274905147,0.2223244331303922,0.03182785114534702,1.0,1.0
justice_procedural,justice,general_to_integrative,3,0.1959225665281522,0.140301053762658,0.2665083055969864,-0.08101893946074723,-0.0976587203976011,-0.0628617447671811,0.2769415059888995,0.2379597741602592,0.3490446588144459,0.06251187324260256,1.0,1.0
truth_factual_accuracy,truth,bare_to_general,3,0.15904523618096053,0.1554832541189428,0.1626454758999728,0.3690793473326171,0.3568574971003914,0.3905435259909873,-0.21003411115165652,-0.2278980500910144,-0.1978505185764253,0.01580864600914297,0.0,1.0
truth_factual_accuracy,truth,general_to_ambiguous,3,-0.05746450306250247,-0.1385382974618746,0.0247703535693425,-0.30793181003722064,-0.3388411814791253,-0.2915069680634711,0.2504673069747182,0.2003028840172506,0.3162773216328137,0.05954918932956689,1.0,0.3333333333333333
truth_factual_accuracy,truth,general_to_label_free_theological,3,0.27301677894936377,0.2616762722442442,0.2857304078492495,-0.22061696586160004,-0.2788267416492231,-0.1894204139862941,0.49363374481096384,0.4552800141935272,0.5645571494984727,0.06148951802451282,1.0,1.0
truth_factual_accuracy,truth,label_free_to_explicit_catholic,3,0.1143148362997929,0.1030613451290631,0.1289213729349837,-0.05222895909804234,-0.0804884616595411,-0.0343178018701234,0.16654379539783526,0.1373791469991866,0.2094098345945248,0.037919666021930906,1.0,1.0
truth_factual_accuracy,truth,general_to_integrative,3,0.17301752862298655,0.1458809283119128,0.2201464958685299,-0.12287914964144524,-0.1368842715547393,-0.1089252242782599,0.29589667826443183,0.2687088814032494,0.3290717201467898,0.030623575926112215,1.0,1.0
goodness_prosocial,goodness,bare_to_general,3,0.06761152466892344,0.0484175431858697,0.0805840876894093,0.2803989592118273,0.2657626859871954,0.3014417151498221,-0.21278743454290383,-0.2276087720183308,-0.1934083888090551,0.017549817131297735,0.0,1.0
goodness_prosocial,goodness,general_to_ambiguous,3,-0.035310310714855436,-0.0892607429430768,0.0723814456483604,-0.24155742426313961,-0.2797902038674738,-0.1880170192469783,0.20624711354828418,0.1678134148251168,0.2603984648953388,0.04825226758537128,1.0,0.3333333333333333
goodness_prosocial,goodness,general_to_label_free_theological,3,0.2605058482632352,0.2288758140481832,0.2813646480747197,-0.2455056408954568,-0.304299321293369,-0.2131710265154194,0.5060114891586921,0.4479223889257653,0.5755764039601718,0.06459611155952023,1.0,1.0
goodness_prosocial,goodness,label_free_to_explicit_catholic,3,0.10644812646660806,0.1009658861823811,0.1138299341418779,-0.05444206086541647,-0.0653721214708072,-0.0330358885483775,0.16089018733202462,0.1375844476239428,0.1792020556126851,0.021253479422235023,1.0,1.0
goodness_prosocial,goodness,general_to_integrative,3,0.16628248245794697,0.1242580654864889,0.2262729202075087,-0.1126067492844467,-0.12848851286736,-0.1016772512865686,0.2788892317423938,0.249993712966412,0.3339274039069203,0.04768432513278742,1.0,1.0
vocation_career,vocation,bare_to_general,3,-0.03352610315551993,-0.049987015923042,-0.0189406579385753,0.17153233569139328,0.1663677922983992,0.1788927224487059,-0.2050584388469133,-0.2288797383717479,-0.1853084502369746,0.0220691179446568,0.0,0.0
vocation_career,vocation,general_to_ambiguous,3,-0.04309047127944767,-0.0705937323285298,0.0055847411779533,-0.17882513754165755,-0.1869789075690611,-0.1679759683782036,0.13573466626220987,0.0973822360496737,0.1925636487470144,0.0502086901708038,1.0,0.3333333333333333
vocation_career,vocation,general_to_label_free_theological,3,0.24541718136022414,0.2125087542247188,0.271602830943992,-0.18402182966055222,-0.2088649385923201,-0.156754418400176,0.42943901102077636,0.3692631726248948,0.4804677695363122,0.05616375518348802,1.0,1.0
vocation_career,vocation,label_free_to_explicit_catholic,3,0.07432680244633416,0.0627361768107452,0.0864779861307609,-0.0668515654884868,-0.0752838242508924,-0.0581054454870386,0.14117836793482097,0.1299016035382746,0.1617618103816533,0.01785297978698443,1.0,1.0
vocation_career,vocation,general_to_integrative,3,0.1677057677188046,0.1168927561454984,0.1934272868633979,-0.06049450413304524,-0.0712139741897001,-0.0506120352404884,0.2282002718518498,0.1765502591144456,0.2640112343372175,0.045831344966021696,1.0,1.0
discernment_decision_making,discernment,bare_to_general,3,-0.035646029038716165,-0.0605932045169631,-0.0002810957584354,0.2501887933795943,0.2483527853132823,0.2531702273638808,-0.28583482241831054,-0.3096365719785829,-0.2534513231223163,0.02905908409869579,0.0,0.0
discernment_decision_making,discernment,general_to_ambiguous,3,-0.052115919189202865,-0.13326952909996,0.0373113661150663,-0.2683975810860903,-0.2883707303671101,-0.2537417113065819,0.21628166189688736,0.15510120126715,0.3003916676996452,0.07531037737539359,1.0,0.3333333333333333
discernment_decision_making,discernment,general_to_label_free_theological,3,0.26528754518741987,0.2458166789672707,0.2968798819170953,-0.23223976284954742,-0.2543891134794674,-0.2056651353837474,0.4975273080369675,0.4588312100616412,0.5335449216025229,0.03742880417677747,1.0,1.0
discernment_decision_making,discernment,label_free_to_explicit_catholic,3,0.0586936623854907,0.0493253278471271,0.0744706102342305,-0.06028702282337963,-0.066686396953013,-0.0493980320836931,0.1189806852088704,0.1016830811588077,0.1392472496676633,0.018957260703273564,1.0,1.0
discernment_decision_making,discernment,general_to_integrative,3,0.15233532039974343,0.123318381948007,0.1948189423633546,-0.08648979767395663,-0.0986865514104828,-0.0705766561158582,0.2388251180737002,0.1938950380638653,0.2935054937738375,0.050515957094994575,1.0,1.0
prudence_risk_management,prudence,bare_to_general,3,-0.032803668875477664,-0.0466620593081923,-0.0099836857543174,0.19914367021711563,0.1846029335811558,0.2144992543023622,-0.23194733909259332,-0.2400940843317522,-0.2244829400566796,0.007827908638333438,0.0,0.0
prudence_risk_management,prudence,general_to_ambiguous,3,0.010472034317338402,-0.0590770560149938,0.0871177498280775,-0.2494283264300834,-0.2820594341226838,-0.2122783480103763,0.2599003607474219,0.2156537571493079,0.3410649469852677,0.07038604063064238,1.0,0.6666666666666666
prudence_risk_management,prudence,general_to_label_free_theological,3,0.29108118606801187,0.2821412286517989,0.308890955002521,-0.26071015291289584,-0.2991940232855315,-0.2253430180521142,0.5517913389809076,0.5075543926018298,0.5813352519373305,0.03902329720103982,1.0,1.0
prudence_risk_management,prudence,label_free_to_explicit_catholic,3,0.0917828278464411,0.0808350159817358,0.1086177555534485,-0.06669550569939486,-0.0797180465338674,-0.0579735205525321,0.158478333545836,0.1438692325566711,0.1710127055652336,0.013690157302424752,1.0,1.0
prudence_risk_management,prudence,general_to_integrative,3,0.16613992653478385,0.1329824331214679,0.2212155185825475,-0.10013007522697781,-0.1175790829313387,-0.0710007792337793,0.26627000176176174,0.2039832123552473,0.3330258820983629,0.06463731301588688,1.0,1.0
temperance_moderation,temperance,bare_to_general,3,0.0640225453947702,0.0513021528541817,0.0840824095514231,0.14078585820293185,0.1307190702457953,0.1569693093319566,-0.07676331280816164,-0.0794169173916136,-0.0728868997805335,0.003432452165524738,0.0,1.0
temperance_moderation,temperance,general_to_ambiguous,3,-0.0564318740931413,-0.1019019466746197,-0.0112635633133278,-0.18211759532583285,-0.2162598885066791,-0.162674005658349,0.12568572123269148,0.1065438933668725,0.1561553284991426,0.02667513005746926,1.0,0.0
temperance_moderation,temperance,general_to_label_free_theological,3,0.2299576271703373,0.2127296554410016,0.2586248691544809,-0.1356268705122042,-0.1939798778542588,-0.0926992854675663,0.36558449768254153,0.305428940908568,0.4124982347697883,0.05474913481916339,1.0,1.0
temperance_moderation,temperance,label_free_to_explicit_catholic,3,0.07420566724193196,0.0592988720414555,0.0916889401716875,-0.05829581559305123,-0.0762176754490383,-0.0346424418914964,0.13250148283498323,0.1062716314041494,0.1679066156207258,0.03182541689908724,1.0,1.0
temperance_moderation,temperance,general_to_integrative,3,0.13307548249004839,0.087465742110488,0.170443612253244,-0.025567175434657568,-0.0438800500651072,-0.014846149660329,0.15864265792470592,0.1054410686890245,0.185289761913573,0.04607395107280768,1.0,1.0
fortitude_resilience,fortitude,bare_to_general,3,-0.054025497147076905,-0.091606147513811,-0.0039233231648679,0.26613763779569094,0.2629306850024463,0.2712823875133187,-0.3201631349427678,-0.3558059883851188,-0.2752057106781866,0.041099539094865835,0.0,0.0
fortitude_resilience,fortitude,general_to_ambiguous,3,0.04498874212127543,-0.0483487794958724,0.1425261013975833,-0.26998240754164476,-0.2818335625715444,-0.2570838159307659,0.3149711496629202,0.2226810646267515,0.4243596639691278,0.1019207121776657,1.0,0.6666666666666666
fortitude_resilience,fortitude,general_to_label_free_theological,3,0.2681364486686149,0.2255122430523266,0.3131063404007795,-0.2441368889201677,-0.2565908958733724,-0.2289413145765674,0.5122733375887827,0.4821031389256991,0.5599847967113429,0.04179904327542,1.0,1.0
fortitude_resilience,fortitude,label_free_to_explicit_catholic,3,0.10022084763798629,0.0947598152832221,0.1040131585278328,-0.08488773464394156,-0.0889730191143535,-0.0802305412393866,0.18510858228192797,0.1821201103422907,0.1894728021059175,0.0038645867468205626,1.0,1.0
fortitude_resilience,fortitude,general_to_integrative,3,0.17461722528381463,0.1212811489127343,0.2256673335295648,-0.0868018642515066,-0.1010907068419236,-0.0687523563969489,0.26141908953532134,0.1900335053096833,0.3267580403714885,0.06856253316117118,1.0,1.0
charity_philanthropy,charity,bare_to_general,3,0.0668383751580635,0.0509178943636294,0.0969325345326299,0.18548588083047257,0.1673218890723282,0.2069042028760266,-0.118647505672409,-0.1313136561794334,-0.1099716683433966,0.011216597551947205,0.0,1.0
charity_philanthropy,charity,general_to_ambiguous,3,0.014184519391093336,-0.0568366729949956,0.0902402335463997,-0.21230350433180312,-0.2277787523712344,-0.182312878338921,0.22648802372289648,0.1709420793762388,0.2725531118853208,0.0514647010812267,1.0,0.6666666666666666
charity_philanthropy,charity,general_to_label_free_theological,3,0.34230781283506345,0.3258641060441837,0.3683386831261526,-0.2158455794736656,-0.2501931726625812,-0.1967357747362954,0.5581533923087291,0.5225998807804791,0.5829138219974352,0.03157231125491015,1.0,1.0
charity_philanthropy,charity,label_free_to_explicit_catholic,3,0.0507507657551327,0.0497902044951763,0.0525805242641223,-0.060686191008915,-0.0669709715514849,-0.0528032195801758,0.11143695676404776,0.1025934240753522,0.1195514958156072,0.008502506870279357,1.0,1.0
charity_philanthropy,charity,general_to_integrative,3,0.20467175315132902,0.1532439210618985,0.2467639022255426,-0.05949219217317317,-0.0702998961553962,-0.0464299309807159,0.2641639453245022,0.2235438172172947,0.2931938332062585,0.03624267420015361,1.0,1.0
solidarity_social_cohesion,solidarity,bare_to_general,3,0.007292388066855134,-0.0158650536799352,0.0263243457949028,0.17728870044916847,0.1614512449536961,0.1910895236904336,-0.1699963123823133,-0.1796716516048358,-0.1530009869084728,0.01476542372829406,0.0,0.6666666666666666
solidarity_social_cohesion,solidarity,general_to_ambiguous,3,0.02080781827657554,-0.0539625451326293,0.1680889341213324,-0.2295598886740061,-0.2571386143682805,-0.1982954832263846,0.2503677069505816,0.1792830232947237,0.3663844173477171,0.10132076877152359,1.0,0.3333333333333333
solidarity_social_cohesion,solidarity,general_to_label_free_theological,3,0.29982435643298605,0.2627079026614525,0.3248808356398482,-0.19158704659141346,-0.2098794134342861,-0.1809725104304712,0.4914114030243995,0.4466171185709356,0.5217637444319436,0.039600266839754684,1.0,1.0
solidarity_social_cohesion,solidarity,label_free_to_explicit_catholic,3,0.09274198902570023,0.0907193692232808,0.0965161828469723,-0.11506101242960841,-0.1202306205133843,-0.1068741162949232,0.2078030014553087,0.1978645313017709,0.2145944833274901,0.008797753982009411,1.0,1.0
solidarity_social_cohesion,solidarity,general_to_integrative,3,0.1910077626307388,0.1276095783507882,0.2641810715729543,-0.0723239514903246,-0.0964119718785472,-0.0600436598558693,0.26333171412106343,0.2240215502293354,0.3246972943095116,0.053839877438015264,1.0,1.0
subsidiarity_decentralization,subsidiarity,bare_to_general,3,-0.030872107897538997,-0.0643343004194225,0.0167163458922945,0.1604299609866573,0.1546370174585342,0.1673361927255995,-0.1913020688841963,-0.2189713178779567,-0.1506198468333049,0.035985886112907955,0.0,0.3333333333333333
subsidiarity_decentralization,subsidiarity,general_to_ambiguous,3,-0.04687288280811874,-0.1265197043921232,0.0632936369182051,-0.2767203569796053,-0.3033053775115627,-0.2503953287887707,0.22984747417148652,0.1499406602463592,0.3665990144297678,0.11899034747946662,1.0,0.3333333333333333
subsidiarity_decentralization,subsidiarity,general_to_label_free_theological,3,0.25471647670658476,0.2123002547513388,0.2895703055695815,-0.21107349471325199,-0.2421069734064374,-0.1852866544167122,0.4657899714198368,0.4475655242155462,0.495397161886188,0.02586776997909519,1.0,1.0
subsidiarity_decentralization,subsidiarity,label_free_to_explicit_catholic,3,0.07392488273597586,0.0709799161352462,0.0783032153970644,-0.06228954495852517,-0.0690579756803289,-0.0533761537099307,0.13621442769450104,0.1316793691069951,0.1415494923559459,0.004983456684483595,1.0,1.0
subsidiarity_decentralization,subsidiarity,general_to_integrative,3,0.13314938573628568,0.0768286170478959,0.2122689591497246,-0.07737737773399964,-0.0942124333358008,-0.0562323781688153,0.21052676347028534,0.1330609952167112,0.2939562808471074,0.08061326170194004,1.0,1.0
common_good_aggregate_welfare,common good,bare_to_general,3,-0.0218471085535491,-0.0395681583448577,-0.009579579849404,0.21231414327088002,0.1953955982860244,0.2255310621475215,-0.23416125182442918,-0.2351106419969255,-0.2324093568454799,0.0015189620932203245,0.0,0.0
common_good_aggregate_welfare,common good,general_to_ambiguous,3,-0.008493704233401268,-0.0654554726514837,0.0849439726431884,-0.22148074043885727,-0.2479035443618069,-0.1997926453613863,0.212987036205456,0.1717764189014701,0.2847366180045747,0.062365638854095726,1.0,0.3333333333333333
common_good_aggregate_welfare,common good,general_to_label_free_theological,3,0.24655135157407324,0.2340496269081379,0.260414221878344,-0.21511413217433825,-0.2621434214089467,-0.1895323686411023,0.4616654837484115,0.4235819955492402,0.5073336273446845,0.04238784265823758,1.0,1.0
common_good_aggregate_welfare,common good,label_free_to_explicit_catholic,3,0.10582317435701273,0.0926209725181502,0.1200517039897579,-0.029879062268130363,-0.0477474163232585,-0.0100782589090585,0.13570223662514314,0.1148751054721886,0.151863215561832,0.018930393666797204,1.0,1.0
common_good_aggregate_welfare,common good,general_to_integrative,3,0.15362606023688238,0.1095603514352662,0.2177964312877679,-0.058813285168731494,-0.0806239548697577,-0.0365819658978988,0.21243934540561385,0.146142317333165,0.2984203861575256,0.07802402083713142,1.0,1.0
law_positive_law,law,bare_to_general,3,0.05652764300379837,0.0409210278582076,0.0666969842979058,0.33112804080081437,0.312722361179918,0.3416868470735348,-0.27460039779701595,-0.2797219302182531,-0.2718013333217103,0.004441774062161434,0.0,1.0
law_positive_law,law,general_to_ambiguous,3,0.015454260174332263,-0.0544626635469943,0.1365089050828545,-0.3498499766237466,-0.3518627569921261,-0.3476916332215133,0.36530423679807883,0.2974000934451317,0.4842005383043679,0.1033138504497519,1.0,0.3333333333333333
law_positive_law,law,general_to_label_free_theological,3,0.38468860423083573,0.361125834112414,0.4094345771902368,-0.24931957532569973,-0.2884696474741025,-0.2278583221074782,0.6340081795565355,0.5927565905079326,0.6979042246643393,0.05611225164645593,1.0,1.0
law_positive_law,law,label_free_to_explicit_catholic,3,0.10826478683569814,0.0839064855704972,0.1396907350771308,-0.06385493002970134,-0.0736537853675606,-0.0580868380135005,0.17211971686539954,0.1437306522785402,0.2133445204446915,0.03653888075564117,1.0,1.0
law_positive_law,law,general_to_integrative,3,0.27531417722850077,0.2578254458912036,0.3024680970643322,-0.13346880476387366,-0.1750423266163,-0.1021026488379066,0.40878298199237445,0.381086884728618,0.4406913153462664,0.030024643827575942,1.0,1.0
natural_law_natural_science,natural law,bare_to_general,3,0.006396437604092333,-0.016538104326969,0.0374818107633588,0.2627970592100788,0.2460289799759478,0.2753502700421061,-0.2564006216059864,-0.2687663212362953,-0.2378684592787472,0.016345899027933576,0.0,0.3333333333333333
natural_law_natural_science,natural law,general_to_ambiguous,3,-0.03138998261219627,-0.0966429395750232,0.0369375402937172,-0.30651571926306703,-0.3111187904113038,-0.2990486189049054,0.2751257366508707,0.2024056793298821,0.3463172887667091,0.07196797953809794,1.0,0.3333333333333333
natural_law_natural_science,natural law,general_to_label_free_theological,3,0.25048835861990976,0.2245082185280144,0.2718181365176264,-0.25568808906279544,-0.2915546637531309,-0.2312399527557536,0.5061764476827052,0.486378673569842,0.5160877871971283,0.017145379842152156,1.0,1.0
natural_law_natural_science,natural law,label_free_to_explicit_catholic,3,0.10253743384106423,0.1002024048578448,0.104745619000235,-0.03286714426444197,-0.0461198584773161,-0.0229708255059846,0.13540457810550624,0.1277164445062196,0.1487841361424291,0.011629967403935194,1.0,1.0
natural_law_natural_science,natural law,general_to_integrative,3,0.15735764377730277,0.1273334407135028,0.1987787315478528,-0.08798526461660716,-0.1058610486487552,-0.0708974086307363,0.24534290839390996,0.2145307772838328,0.2696761401785892,0.02813778357564923,1.0,1.0
moral_agency_decision_capacity,moral agency,bare_to_general,3,-0.04271693790778867,-0.0537269333799277,-0.0322742664624042,0.19191027676091763,0.1819363261893221,0.1988855245110093,-0.2346272146687063,-0.2370585934634556,-0.2311597909734136,0.003082857356591122,0.0,0.0
moral_agency_decision_capacity,moral agency,general_to_ambiguous,3,-0.09047905407222472,-0.1594350272121815,-0.0215378368172415,-0.26572385808487486,-0.2762558948284677,-0.2588337834308246,0.1752448040126501,0.099398756218643,0.2547180580112261,0.07772315514678829,1.0,0.0
moral_agency_decision_capacity,moral agency,general_to_label_free_theological,3,0.17506506892504156,0.158795734319846,0.1895731771270142,-0.18839831212091704,-0.192263551396928,-0.1822856429183991,0.36346338104595866,0.3494414763672701,0.3818367285239423,0.01663022493534727,1.0,1.0
