audit_id,concept,primary_locus,life_death_module,comparison_register,relationship_type,condition,query_count,mean_s_c,mean_s_r,mean_cas,median_cas
license_legal_permission,license,Freedom Truth and Moral Teleology,false,legal permission,alternative_lexical_senses,label_free_theological,3,0.7899830072566353,0.36895797164989713,0.4210250356067382,0.42618909736702976
license_legal_permission,license,Freedom Truth and Moral Teleology,false,legal permission,alternative_lexical_senses,explicit_catholic,3,0.9175100289630537,0.34838377948407406,0.5691262494789795,0.5767451037313659
license_legal_permission,license,Freedom Truth and Moral Teleology,false,legal permission,alternative_lexical_senses,integrative,3,0.703959236588866,0.5984279788805255,0.10553125770834075,0.11505970722228254
personhood_legal_status,personhood,Human Dignity and Theological Anthropology,false,legal person status,valid_but_partial,bare,1,0.5451349844482607,0.5813078980467804,-0.03617291359851971,-0.03617291359851971
personhood_legal_status,personhood,Human Dignity and Theological Anthropology,false,legal person status,valid_but_partial,natural_general,3,0.48726655960486687,0.7974217661281321,-0.31015520652326517,-0.3107294398105997
personhood_legal_status,personhood,Human Dignity and Theological Anthropology,false,legal person status,valid_but_partial,natural_ambiguous,3,0.4783789168350856,0.505004971422601,-0.026626054587515418,-0.03327992007260261
personhood_legal_status,personhood,Human Dignity and Theological Anthropology,false,legal person status,valid_but_partial,label_free_theological,3,0.79492826127237,0.5037976782150071,0.29113058305736295,0.2953112661004451
personhood_legal_status,personhood,Human Dignity and Theological Anthropology,false,legal person status,valid_but_partial,explicit_catholic,3,0.8995959083842142,0.46673928497376,0.4328566234104543,0.42764184248404385
personhood_legal_status,personhood,Human Dignity and Theological Anthropology,false,legal person status,valid_but_partial,integrative,3,0.6859809223864657,0.6941694719443393,-0.008188549557873662,0.00811792873532391
human_dignity_human_rights,human dignity,Human Dignity and Theological Anthropology,false,human-rights discourse,complementary_levels,bare,1,0.5784291849388583,0.5535484546743784,0.0248807302644799,0.0248807302644799
human_dignity_human_rights,human dignity,Human Dignity and Theological Anthropology,false,human-rights discourse,complementary_levels,natural_general,3,0.5480453420159462,0.7643013275578955,-0.21625598554194925,-0.209970319841288
human_dignity_human_rights,human dignity,Human Dignity and Theological Anthropology,false,human-rights discourse,complementary_levels,natural_ambiguous,3,0.5203965157953252,0.5100769552421274,0.010319560553197863,-0.01994091465128961
human_dignity_human_rights,human dignity,Human Dignity and Theological Anthropology,false,human-rights discourse,complementary_levels,label_free_theological,3,0.8080777396308597,0.5670508284360288,0.24102691119483097,0.24375659361814894
human_dignity_human_rights,human dignity,Human Dignity and Theological Anthropology,false,human-rights discourse,complementary_levels,explicit_catholic,3,0.9086967764208106,0.49705693905597287,0.4116398373648377,0.4195604707002388
human_dignity_human_rights,human dignity,Human Dignity and Theological Anthropology,false,human-rights discourse,complementary_levels,integrative,3,0.7339251876348613,0.6780143431731337,0.055910844461727637,0.030940482000807457
body_biological,body,Human Dignity and Theological Anthropology,false,biological organism,complementary_levels,bare,1,0.30045278764306604,0.43270795052076827,-0.13225516287770223,-0.13225516287770223
body_biological,body,Human Dignity and Theological Anthropology,false,biological organism,complementary_levels,natural_general,3,0.3818874792568671,0.7193972272879683,-0.3375097480311012,-0.3468369679088891
body_biological,body,Human Dignity and Theological Anthropology,false,biological organism,complementary_levels,natural_ambiguous,3,0.35682116317584817,0.3815578933768427,-0.024736730200994556,-0.04346439329763219
body_biological,body,Human Dignity and Theological Anthropology,false,biological organism,complementary_levels,label_free_theological,3,0.7692373109778111,0.402243510284468,0.36699380069334314,0.36729162582916997
body_biological,body,Human Dignity and Theological Anthropology,false,biological organism,complementary_levels,explicit_catholic,3,0.8665574744482063,0.3732004151664192,0.49335705928178725,0.5255652486661717
body_biological,body,Human Dignity and Theological Anthropology,false,biological organism,complementary_levels,integrative,3,0.6883028606697739,0.5730977574745814,0.11520510319519246,0.10765113478263344
soul_mind,soul,Human Dignity and Theological Anthropology,false,mind and consciousness,valid_but_partial,bare,1,0.47063867734111736,0.471126976214193,-0.0004882988730756654,-0.0004882988730756654
soul_mind,soul,Human Dignity and Theological Anthropology,false,mind and consciousness,valid_but_partial,natural_general,3,0.485693734397113,0.7491626883088373,-0.26346895391172437,-0.2565859401693903
soul_mind,soul,Human Dignity and Theological Anthropology,false,mind and consciousness,valid_but_partial,natural_ambiguous,3,0.45280209006493016,0.5017105977844464,-0.048908507719516214,-0.08097514985244514
soul_mind,soul,Human Dignity and Theological Anthropology,false,mind and consciousness,valid_but_partial,label_free_theological,3,0.7262619307885653,0.521257737514684,0.20500419327388122,0.18358631882422616
soul_mind,soul,Human Dignity and Theological Anthropology,false,mind and consciousness,valid_but_partial,explicit_catholic,3,0.8256447150621371,0.4515918704817068,0.37405284458043037,0.3827307388995809
soul_mind,soul,Human Dignity and Theological Anthropology,false,mind and consciousness,valid_but_partial,integrative,3,0.6148292561748008,0.6729836200503191,-0.05815436387551831,-0.052467374402324074
embodiment_phenomenology,embodiment,Human Dignity and Theological Anthropology,false,lived bodily experience,complementary_levels,bare,1,0.5142504998503581,0.5045746360189756,0.009675863831382525,0.009675863831382525
embodiment_phenomenology,embodiment,Human Dignity and Theological Anthropology,false,lived bodily experience,complementary_levels,natural_general,3,0.49412974567507223,0.7423060318117658,-0.24817628613669354,-0.25085858253077514
embodiment_phenomenology,embodiment,Human Dignity and Theological Anthropology,false,lived bodily experience,complementary_levels,natural_ambiguous,3,0.4767708947000811,0.5037413415854685,-0.0269704468853873,-0.059742270084551685
embodiment_phenomenology,embodiment,Human Dignity and Theological Anthropology,false,lived bodily experience,complementary_levels,label_free_theological,3,0.816877065649126,0.5134795052707642,0.3033975603783617,0.3182482983274485
embodiment_phenomenology,embodiment,Human Dignity and Theological Anthropology,false,lived bodily experience,complementary_levels,explicit_catholic,3,0.9026865335456611,0.43962666424521685,0.46305986930044424,0.4708084388634349
embodiment_phenomenology,embodiment,Human Dignity and Theological Anthropology,false,lived bodily experience,complementary_levels,integrative,3,0.7338670978701632,0.6383180078100981,0.09554909006006518,0.08219857569472111
sexuality_identity_behaviour,sexuality,Human Dignity and Theological Anthropology,false,sexual identity and behaviour,valid_but_partial,bare,1,0.4582390989384911,0.5269262223939926,-0.06868712345550149,-0.06868712345550149
sexuality_identity_behaviour,sexuality,Human Dignity and Theological Anthropology,false,sexual identity and behaviour,valid_but_partial,natural_general,3,0.4483621595914533,0.7215401004976574,-0.2731779409062042,-0.26634764279806833
sexuality_identity_behaviour,sexuality,Human Dignity and Theological Anthropology,false,sexual identity and behaviour,valid_but_partial,natural_ambiguous,3,0.47260082542514614,0.5099375436296508,-0.037336718204504606,-0.06871029389301264
sexuality_identity_behaviour,sexuality,Human Dignity and Theological Anthropology,false,sexual identity and behaviour,valid_but_partial,label_free_theological,3,0.8287701855056343,0.495348524838133,0.3334216606675012,0.32917802219985487
sexuality_identity_behaviour,sexuality,Human Dignity and Theological Anthropology,false,sexual identity and behaviour,valid_but_partial,explicit_catholic,3,0.9104083673914155,0.42915641480902894,0.4812519525823866,0.47930882229680977
sexuality_identity_behaviour,sexuality,Human Dignity and Theological Anthropology,false,sexual identity and behaviour,valid_but_partial,integrative,3,0.6982520486297905,0.6482448991550925,0.05000714947469801,0.05393166574919106
disability_functional_impairment,disability,Human Dignity and Theological Anthropology,false,functional impairment,valid_but_partial,bare,1,0.42099511786369903,0.4972796874385023,-0.07628456957480328,-0.07628456957480328
disability_functional_impairment,disability,Human Dignity and Theological Anthropology,false,functional impairment,valid_but_partial,natural_general,3,0.49164313605587745,0.7129953271649804,-0.22135219110910298,-0.2130928286466311
disability_functional_impairment,disability,Human Dignity and Theological Anthropology,false,functional impairment,valid_but_partial,natural_ambiguous,3,0.48109519706788234,0.4889622811867942,-0.007867084118911813,-0.05624067494860219
disability_functional_impairment,disability,Human Dignity and Theological Anthropology,false,functional impairment,valid_but_partial,label_free_theological,3,0.8282249102541711,0.47467728521059255,0.35354762504357856,0.3619526934976974
disability_functional_impairment,disability,Human Dignity and Theological Anthropology,false,functional impairment,valid_but_partial,explicit_catholic,3,0.917591363089416,0.4416355538626373,0.47595580922677866,0.48433532367626675
disability_functional_impairment,disability,Human Dignity and Theological Anthropology,false,functional impairment,valid_but_partial,integrative,3,0.7652151504237783,0.6027317991716187,0.16248335125215965,0.15956694344559008
suffering_pain_symptom,suffering,Human Dignity and Theological Anthropology,true,clinical pain and distress,valid_but_partial,bare,1,0.4640195018469158,0.4560883929226354,0.007931108924280394,0.007931108924280394
suffering_pain_symptom,suffering,Human Dignity and Theological Anthropology,true,clinical pain and distress,valid_but_partial,natural_general,3,0.4414348493218667,0.7541948027503164,-0.3127599534284495,-0.314946364613043
suffering_pain_symptom,suffering,Human Dignity and Theological Anthropology,true,clinical pain and distress,valid_but_partial,natural_ambiguous,3,0.49322769884175627,0.48770274272678177,0.005524956114974426,-0.03329396543108898
suffering_pain_symptom,suffering,Human Dignity and Theological Anthropology,true,clinical pain and distress,valid_but_partial,label_free_theological,3,0.8217651044327215,0.4416886992294759,0.38007640520324565,0.3892532552797828
suffering_pain_symptom,suffering,Human Dignity and Theological Anthropology,true,clinical pain and distress,valid_but_partial,explicit_catholic,3,0.9083492836646135,0.3965686587385992,0.5117806249260144,0.5120183841939938
suffering_pain_symptom,suffering,Human Dignity and Theological Anthropology,true,clinical pain and distress,valid_but_partial,integrative,3,0.7170338307058616,0.6409778699110524,0.07605596079480918,0.0577888692136308
suffering_pain_symptom,suffering,Human Dignity and Theological Anthropology,true,clinical pain and distress,valid_but_partial,critical,3,0.35537115038658906,0.3911101932340679,-0.035739042847478884,-0.05538578663121557
illness_biomedical,illness,Human Dignity and Theological Anthropology,true,biomedical pathology,complementary_levels,bare,1,0.36803119195432005,0.40740681774103554,-0.039375625786715496,-0.039375625786715496
illness_biomedical,illness,Human Dignity and Theological Anthropology,true,biomedical pathology,complementary_levels,natural_general,3,0.4128627364143534,0.6868539190821981,-0.2739911826678447,-0.2778173619406758
illness_biomedical,illness,Human Dignity and Theological Anthropology,true,biomedical pathology,complementary_levels,natural_ambiguous,3,0.48001612733164895,0.43466209640334075,0.0453540309283082,-0.010400719132848957
illness_biomedical,illness,Human Dignity and Theological Anthropology,true,biomedical pathology,complementary_levels,label_free_theological,3,0.8407577433263217,0.41435161555533156,0.4264061277709901,0.44622424523268495
illness_biomedical,illness,Human Dignity and Theological Anthropology,true,biomedical pathology,complementary_levels,explicit_catholic,3,0.9179415972152315,0.3815726345593991,0.5363689626558323,0.541629767546304
illness_biomedical,illness,Human Dignity and Theological Anthropology,true,biomedical pathology,complementary_levels,integrative,3,0.7105740167445176,0.5679506858823006,0.14262333086221704,0.12947787203783512
illness_biomedical,illness,Human Dignity and Theological Anthropology,true,biomedical pathology,complementary_levels,critical,3,0.34292214796435855,0.3123541021890093,0.030568045775349256,0.04948741191208883
healing_clinical_recovery,healing,Human Dignity and Theological Anthropology,true,clinical recovery,complementary_levels,bare,1,0.5071889093005518,0.44065472488062823,0.06653418441992359,0.06653418441992359
healing_clinical_recovery,healing,Human Dignity and Theological Anthropology,true,clinical recovery,complementary_levels,natural_general,3,0.4655666753436462,0.7356075752522413,-0.2700408999085952,-0.2661678399144916
healing_clinical_recovery,healing,Human Dignity and Theological Anthropology,true,clinical recovery,complementary_levels,natural_ambiguous,3,0.5324708757432369,0.4493702547702713,0.08310062097296561,0.03375562518137548
healing_clinical_recovery,healing,Human Dignity and Theological Anthropology,true,clinical recovery,complementary_levels,label_free_theological,3,0.7827083427077377,0.4525863319181942,0.33012201078954356,0.33881138730144916
healing_clinical_recovery,healing,Human Dignity and Theological Anthropology,true,clinical recovery,complementary_levels,explicit_catholic,3,0.8888119114368874,0.3944844143813377,0.4943274970555498,0.5133679513543883
healing_clinical_recovery,healing,Human Dignity and Theological Anthropology,true,clinical recovery,complementary_levels,integrative,3,0.683815355184504,0.6281091161381441,0.055706239046359816,0.050709277765892735
care_healthcare_service,care,Human Dignity and Theological Anthropology,false,healthcare service delivery,valid_but_partial,bare,1,0.3502682101851753,0.34501991066365845,0.0052482995215168415,0.0052482995215168415
care_healthcare_service,care,Human Dignity and Theological Anthropology,false,healthcare service delivery,valid_but_partial,natural_general,3,0.42255144320076177,0.7073485073123437,-0.28479706411158195,-0.28141697427364326
care_healthcare_service,care,Human Dignity and Theological Anthropology,false,healthcare service delivery,valid_but_partial,natural_ambiguous,3,0.48259827045464004,0.37923801752453135,0.10336025293010866,0.05654269020046726
care_healthcare_service,care,Human Dignity and Theological Anthropology,false,healthcare service delivery,valid_but_partial,label_free_theological,3,0.8027826381533041,0.3991886899736661,0.403593948179638,0.39093208228442716
care_healthcare_service,care,Human Dignity and Theological Anthropology,false,healthcare service delivery,valid_but_partial,explicit_catholic,3,0.9098256287651086,0.3552334155218193,0.5545922132432893,0.5716674122689837
care_healthcare_service,care,Human Dignity and Theological Anthropology,false,healthcare service delivery,valid_but_partial,integrative,3,0.6977896420006151,0.5819470229959887,0.1158426190046264,0.11574224780969156
work_paid_employment,work,Human Dignity and Theological Anthropology,false,paid employment,valid_but_partial,bare,1,0.26871067724214376,0.2858540812173256,-0.017143403975181826,-0.017143403975181826
work_paid_employment,work,Human Dignity and Theological Anthropology,false,paid employment,valid_but_partial,natural_general,3,0.4084969997624699,0.7203491014336221,-0.31185210167115224,-0.3107346265325649
work_paid_employment,work,Human Dignity and Theological Anthropology,false,paid employment,valid_but_partial,natural_ambiguous,3,0.3842429722239338,0.3327336799783133,0.05150929224562042,0.037342654789621677
work_paid_employment,work,Human Dignity and Theological Anthropology,false,paid employment,valid_but_partial,label_free_theological,3,0.7773581960696058,0.40260623309699534,0.3747519629726103,0.36317922401223873
work_paid_employment,work,Human Dignity and Theological Anthropology,false,paid employment,valid_but_partial,explicit_catholic,3,0.8808661735003014,0.34946283304181813,0.5314033404584834,0.5417984851437907
work_paid_employment,work,Human Dignity and Theological Anthropology,false,paid employment,valid_but_partial,integrative,3,0.646404672669413,0.6143193797542578,0.03208529291515531,0.0007065510007033815
poverty_income_deprivation,poverty,Human Dignity and Theological Anthropology,false,income deprivation,complementary_levels,bare,1,0.4570308458467663,0.5128755160063102,-0.05584467015954392,-0.05584467015954392
poverty_income_deprivation,poverty,Human Dignity and Theological Anthropology,false,income deprivation,complementary_levels,natural_general,3,0.4761074100405272,0.7784413645400535,-0.3023339544995262,-0.2958680712113286
poverty_income_deprivation,poverty,Human Dignity and Theological Anthropology,false,income deprivation,complementary_levels,natural_ambiguous,3,0.5025966661910949,0.4977643581017867,0.004832308089308272,-0.040360830314150276
poverty_income_deprivation,poverty,Human Dignity and Theological Anthropology,false,income deprivation,complementary_levels,label_free_theological,3,0.8283378212908835,0.4979477045938891,0.33039011669699436,0.34921428722222014
poverty_income_deprivation,poverty,Human Dignity and Theological Anthropology,false,income deprivation,complementary_levels,explicit_catholic,3,0.9060044834381857,0.45571312641587186,0.45029135702231393,0.46078162874199696
poverty_income_deprivation,poverty,Human Dignity and Theological Anthropology,false,income deprivation,complementary_levels,integrative,3,0.7243349703126443,0.6732995543498662,0.05103541596277794,0.060358710150240635
creation_cosmological_origin,creation,Human Dignity and Theological Anthropology,false,cosmological origins,complementary_levels,bare,1,0.3186028124870382,0.3641991479021163,-0.045596335415078126,-0.045596335415078126
creation_cosmological_origin,creation,Human Dignity and Theological Anthropology,false,cosmological origins,complementary_levels,natural_general,3,0.49383471000034046,0.7300698565000209,-0.2362351464996804,-0.24014059999062132
creation_cosmological_origin,creation,Human Dignity and Theological Anthropology,false,cosmological origins,complementary_levels,natural_ambiguous,3,0.43233348806140065,0.41803895863132173,0.014294529430078973,0.006453037949340601
creation_cosmological_origin,creation,Human Dignity and Theological Anthropology,false,cosmological origins,complementary_levels,label_free_theological,3,0.7672818905274729,0.507587107322038,0.2596947832054349,0.2460935093430464
creation_cosmological_origin,creation,Human Dignity and Theological Anthropology,false,cosmological origins,complementary_levels,explicit_catholic,3,0.8751986850581704,0.43730395661029337,0.43789472844787714,0.4552555662704611
creation_cosmological_origin,creation,Human Dignity and Theological Anthropology,false,cosmological origins,complementary_levels,integrative,3,0.6700046954655866,0.6500389740802683,0.01996572138531827,0.03021061281719084
stewardship_resource_management,stewardship,Human Dignity and Theological Anthropology,false,resource management,valid_but_partial,bare,1,0.5613524639390306,0.5967254611110558,-0.035372997172025245,-0.035372997172025245
stewardship_resource_management,stewardship,Human Dignity and Theological Anthropology,false,resource management,valid_but_partial,natural_general,3,0.5460332229365233,0.7545310291946717,-0.20849780625814843,-0.20670447206796305
stewardship_resource_management,stewardship,Human Dignity and Theological Anthropology,false,resource management,valid_but_partial,natural_ambiguous,3,0.4914911146366612,0.5257604694357539,-0.034269354799092766,-0.04238474321801794
stewardship_resource_management,stewardship,Human Dignity and Theological Anthropology,false,resource management,valid_but_partial,label_free_theological,3,0.7973760318128486,0.5811907569391074,0.21618527487374103,0.21995420856114423
stewardship_resource_management,stewardship,Human Dignity and Theological Anthropology,false,resource management,valid_but_partial,explicit_catholic,3,0.8902058859576929,0.48601888304908925,0.4041870029086037,0.4144240491770434
stewardship_resource_management,stewardship,Human Dignity and Theological Anthropology,false,resource management,valid_but_partial,integrative,3,0.6981557907418465,0.7033873945228838,-0.005231603781037301,-0.00414544519704374
death_biological,death,Human Dignity and Theological Anthropology,true,biological description,complementary_levels,bare,1,0.3371909669450924,0.3918086456540255,-0.05461767870893314,-0.05461767870893314
death_biological,death,Human Dignity and Theological Anthropology,true,biological description,complementary_levels,natural_general,3,0.4109457596008634,0.7584372627372559,-0.34749150313639254,-0.35268298025971667
death_biological,death,Human Dignity and Theological Anthropology,true,biological description,complementary_levels,natural_ambiguous,3,0.4475269317274735,0.4187600414149186,0.028766890312554843,0.008906376524889681
death_biological,death,Human Dignity and Theological Anthropology,true,biological description,complementary_levels,label_free_theological,3,0.7878966813118163,0.4169005362445755,0.3709961450672408,0.35827552756945247
death_biological,death,Human Dignity and Theological Anthropology,true,biological description,complementary_levels,explicit_catholic,3,0.8842947093033048,0.38959421723554083,0.494700492067764,0.49790476584518545
death_biological,death,Human Dignity and Theological Anthropology,true,biological description,complementary_levels,integrative,3,0.7016086754401317,0.6094551307704147,0.092153544669717,0.09386328460259685
death_biological,death,Human Dignity and Theological Anthropology,true,biological description,complementary_levels,critical,3,0.32953081296101616,0.36927675983703184,-0.039745946876015625,-0.008419233257652758
dying_terminal_decline,dying,Human Dignity and Theological Anthropology,true,terminal physiological decline,complementary_levels,bare,1,0.3861054263678223,0.4562198290647194,-0.07011440269689712,-0.07011440269689712
dying_terminal_decline,dying,Human Dignity and Theological Anthropology,true,terminal physiological decline,complementary_levels,natural_general,3,0.4987269941583273,0.7286283465849118,-0.2299013524265844,-0.23608954071333144
dying_terminal_decline,dying,Human Dignity and Theological Anthropology,true,terminal physiological decline,complementary_levels,natural_ambiguous,3,0.4962056594297697,0.4625416142149488,0.03366404521482078,0.03575444223699409
dying_terminal_decline,dying,Human Dignity and Theological Anthropology,true,terminal physiological decline,complementary_levels,label_free_theological,3,0.8376816023534629,0.5224861559845327,0.31519544636893004,0.3192288574905773
dying_terminal_decline,dying,Human Dignity and Theological Anthropology,true,terminal physiological decline,complementary_levels,explicit_catholic,3,0.9109451196261723,0.4516471325102563,0.45929798711591596,0.4717583994506192
dying_terminal_decline,dying,Human Dignity and Theological Anthropology,true,terminal physiological decline,complementary_levels,integrative,3,0.7382398499127603,0.6314205881480279,0.10681926176473226,0.08743446603976379
dying_terminal_decline,dying,Human Dignity and Theological Anthropology,true,terminal physiological decline,complementary_levels,critical,3,0.49538430108668413,0.4440685747608369,0.051315726325847265,0.06243593366891387
grief_psychological,grief,Human Dignity and Theological Anthropology,true,psychological bereavement,valid_but_partial,bare,1,0.48301623041609393,0.49772870862339924,-0.014712478207305313,-0.014712478207305313
grief_psychological,grief,Human Dignity and Theological Anthropology,true,psychological bereavement,valid_but_partial,natural_general,3,0.4878416204697242,0.7736921022121998,-0.2858504817424756,-0.2911845006342605
grief_psychological,grief,Human Dignity and Theological Anthropology,true,psychological bereavement,valid_but_partial,natural_ambiguous,3,0.49727533886620173,0.542755361793136,-0.04548002292693424,-0.07541607747493562
grief_psychological,grief,Human Dignity and Theological Anthropology,true,psychological bereavement,valid_but_partial,label_free_theological,3,0.8387151081068142,0.4874410641467634,0.35127404396005074,0.3610197837079888
grief_psychological,grief,Human Dignity and Theological Anthropology,true,psychological bereavement,valid_but_partial,explicit_catholic,3,0.9218010934311808,0.46266269302731927,0.45913840040386145,0.46006517972128286
grief_psychological,grief,Human Dignity and Theological Anthropology,true,psychological bereavement,valid_but_partial,integrative,3,0.7449815425001076,0.6684183088211698,0.07656323367893787,0.0556683616585959
grief_psychological,grief,Human Dignity and Theological Anthropology,true,psychological bereavement,valid_but_partial,critical,3,0.3884483544147476,0.41375024481183037,-0.025301890397082732,-0.028172506225398908
suicide_mental_health,suicide,Human Dignity and Theological Anthropology,true,mental-health crisis,valid_but_partial,bare,1,0.4129580148054795,0.4258824249610213,-0.012924410155541799,-0.012924410155541799
suicide_mental_health,suicide,Human Dignity and Theological Anthropology,true,mental-health crisis,valid_but_partial,natural_general,3,0.4643316019099141,0.7589290747803202,-0.294597472870406,-0.2869500666351521
suicide_mental_health,suicide,Human Dignity and Theological Anthropology,true,mental-health crisis,valid_but_partial,natural_ambiguous,3,0.4886581192473387,0.4645586623160318,0.024099456931306867,-0.01712673079337329
suicide_mental_health,suicide,Human Dignity and Theological Anthropology,true,mental-health crisis,valid_but_partial,label_free_theological,3,0.8220280572533333,0.5030229164667986,0.3190051407865347,0.30918633320249
suicide_mental_health,suicide,Human Dignity and Theological Anthropology,true,mental-health crisis,valid_but_partial,explicit_catholic,3,0.9125595530611124,0.4339331148903754,0.47862643817073697,0.48499461461909094
suicide_mental_health,suicide,Human Dignity and Theological Anthropology,true,mental-health crisis,valid_but_partial,integrative,3,0.7195070195482357,0.6595166838328469,0.059990335715388775,0.05768309295065854
suicide_mental_health,suicide,Human Dignity and Theological Anthropology,true,mental-health crisis,valid_but_partial,critical,3,0.36444837020677073,0.4302539662124947,-0.06580559600572393,-0.02231777263275564
euthanasia_assisted_dying,euthanasia,Human Dignity and Theological Anthropology,true,permissive assisted-dying register,normatively_conflicting,bare,1,0.45968925121411425,0.5114597175807815,-0.05177046636666721,-0.05177046636666721
euthanasia_assisted_dying,euthanasia,Human Dignity and Theological Anthropology,true,permissive assisted-dying register,normatively_conflicting,natural_general,3,0.5204729206489445,0.7808769681628341,-0.2604040475138897,-0.257151679076534
euthanasia_assisted_dying,euthanasia,Human Dignity and Theological Anthropology,true,permissive assisted-dying register,normatively_conflicting,natural_ambiguous,3,0.4514212349046474,0.48170600680229975,-0.030284771897652312,-0.039414665544739824
euthanasia_assisted_dying,euthanasia,Human Dignity and Theological Anthropology,true,permissive assisted-dying register,normatively_conflicting,label_free_theological,3,0.8345656734463619,0.5393130963631269,0.295252577083235,0.3024334679126959
euthanasia_assisted_dying,euthanasia,Human Dignity and Theological Anthropology,true,permissive assisted-dying register,normatively_conflicting,explicit_catholic,3,0.9121838144818816,0.4720863019807309,0.4400975125011506,0.44312264885582614
euthanasia_assisted_dying,euthanasia,Human Dignity and Theological Anthropology,true,permissive assisted-dying register,normatively_conflicting,integrative,3,0.7151578175800296,0.7011911707304314,0.013966646849598141,0.02772207724064235
euthanasia_assisted_dying,euthanasia,Human Dignity and Theological Anthropology,true,permissive assisted-dying register,normatively_conflicting,critical,3,0.41919149152295326,0.5242698187483296,-0.10507832722537636,-0.09825259687737875
palliative_care_symptom_management,palliative care,Human Dignity and Theological Anthropology,true,clinical symptom management,complementary_levels,bare,1,0.5388898189267135,0.5583441893821802,-0.01945437045546672,-0.01945437045546672
palliative_care_symptom_management,palliative care,Human Dignity and Theological Anthropology,true,clinical symptom management,complementary_levels,natural_general,3,0.5378002790049224,0.7587640901001578,-0.22096381109523525,-0.224095400282733
palliative_care_symptom_management,palliative care,Human Dignity and Theological Anthropology,true,clinical symptom management,complementary_levels,natural_ambiguous,3,0.5384131760134921,0.53271160618525,0.005701569828242085,-0.03135169422601086
palliative_care_symptom_management,palliative care,Human Dignity and Theological Anthropology,true,clinical symptom management,complementary_levels,label_free_theological,3,0.8262165635577152,0.5613068661569436,0.26490969740077164,0.27529398499594016
palliative_care_symptom_management,palliative care,Human Dignity and Theological Anthropology,true,clinical symptom management,complementary_levels,explicit_catholic,3,0.9338288380002497,0.5249891723631304,0.4088396656371194,0.4115976531810168
palliative_care_symptom_management,palliative care,Human Dignity and Theological Anthropology,true,clinical symptom management,complementary_levels,integrative,3,0.7581000997913879,0.6984037875634416,0.05969631222794625,0.041096439966955
palliative_care_symptom_management,palliative care,Human Dignity and Theological Anthropology,true,clinical symptom management,complementary_levels,critical,3,0.47748136733004404,0.4734458004067366,0.004035566923307421,-0.010041138434095487
hope_positive_expectation,hope,Human Dignity and Theological Anthropology,false,positive expectation,valid_but_partial,bare,1,0.34846863897793684,0.41934039373866633,-0.07087175476072949,-0.07087175476072949
hope_positive_expectation,hope,Human Dignity and Theological Anthropology,false,positive expectation,valid_but_partial,natural_general,3,0.5355266243420738,0.7219048327954521,-0.18637820845337846,-0.18400328014338452
hope_positive_expectation,hope,Human Dignity and Theological Anthropology,false,positive expectation,valid_but_partial,natural_ambiguous,3,0.4809662798924381,0.5050962832889453,-0.024130003396507154,-0.03900737126359932
hope_positive_expectation,hope,Human Dignity and Theological Anthropology,false,positive expectation,valid_but_partial,label_free_theological,3,0.7928057654001993,0.5508752978206967,0.24193046757950273,0.2275658064975613
hope_positive_expectation,hope,Human Dignity and Theological Anthropology,false,positive expectation,valid_but_partial,explicit_catholic,3,0.8778243485483119,0.4759532887902367,0.4018710597580752,0.41141464949137935
hope_positive_expectation,hope,Human Dignity and Theological Anthropology,false,positive expectation,valid_but_partial,integrative,3,0.7338030568848227,0.6494213148429931,0.08438174204182962,0.09133665893307763
mercy_leniency,mercy,Human Dignity and Theological Anthropology,false,leniency,alternative_lexical_senses,bare,1,0.4587403358420093,0.4728043046713768,-0.014063968829367501,-0.014063968829367501
mercy_leniency,mercy,Human Dignity and Theological Anthropology,false,leniency,alternative_lexical_senses,natural_general,3,0.5193835290578744,0.7867095790215922,-0.2673260499637177,-0.26974073776353635
mercy_leniency,mercy,Human Dignity and Theological Anthropology,false,leniency,alternative_lexical_senses,natural_ambiguous,3,0.5008005066724691,0.47176932162510415,0.029031185047365016,0.01386378782050185
mercy_leniency,mercy,Human Dignity and Theological Anthropology,false,leniency,alternative_lexical_senses,label_free_theological,3,0.7821382707112768,0.5256488415347996,0.2564894291764772,0.2591945343113974
mercy_leniency,mercy,Human Dignity and Theological Anthropology,false,leniency,alternative_lexical_senses,explicit_catholic,3,0.8712399519337167,0.4830342696833408,0.3882056822503758,0.4045674087561933
mercy_leniency,mercy,Human Dignity and Theological Anthropology,false,leniency,alternative_lexical_senses,integrative,3,0.698266216610887,0.7163428371030313,-0.018076620492144313,-0.03819386943659753
vulnerability_risk_exposure,vulnerability,Human Dignity and Theological Anthropology,false,risk exposure,valid_but_partial,bare,1,0.49257780373205967,0.5642753923377136,-0.07169758860565395,-0.07169758860565395
vulnerability_risk_exposure,vulnerability,Human Dignity and Theological Anthropology,false,risk exposure,valid_but_partial,natural_general,3,0.4728146013056889,0.7688713956511882,-0.2960567943454993,-0.2893184291825522
vulnerability_risk_exposure,vulnerability,Human Dignity and Theological Anthropology,false,risk exposure,valid_but_partial,natural_ambiguous,3,0.48451717082108847,0.47463481280817893,0.009882358012909561,-0.020717426692345997
vulnerability_risk_exposure,vulnerability,Human Dignity and Theological Anthropology,false,risk exposure,valid_but_partial,label_free_theological,3,0.8276577091766582,0.48050783914793854,0.3471498700287195,0.34211077704696846
