query_id,audit_id,concept,condition,omitted_reference_count,full_cas,min_loro_cas,max_loro_cas,mean_loro_cas,max_absolute_cas_change,sign_stability_proportion
moral_agency_decision_capacity_integrative_p3,moral_agency_decision_capacity,moral agency,integrative,6,0.0045293908757668,-0.018333943406164677,0.024013965722548103,0.00452939087576687,0.022863334281931477,0.5
license_legal_permission_bare_p1,license_legal_permission,license,bare,6,-0.1754307861374288,-0.18043114817371733,-0.1665904726164913,-0.1754307861374289,0.008840313520937504,1.0
license_legal_permission_natural_general_p1,license_legal_permission,license,natural_general,6,-0.3825427686860634,-0.41068030062119604,-0.35216163510036785,-0.38254276868606346,0.030381133585695552,1.0
license_legal_permission_natural_general_p2,license_legal_permission,license,natural_general,6,-0.3334232221246228,-0.39502202437839395,-0.2457335524625155,-0.3334232221246228,0.08768966966210728,1.0
license_legal_permission_natural_general_p3,license_legal_permission,license,natural_general,6,-0.3441193511134222,-0.3736626159820166,-0.31919469867246214,-0.34411935111342223,0.029543264868594432,1.0
license_legal_permission_natural_ambiguous_p1,license_legal_permission,license,natural_ambiguous,6,0.0875228701103466,0.06918933741132549,0.11047438799099518,0.08752287011034661,0.022951517880648586,1.0
license_legal_permission_natural_ambiguous_p2,license_legal_permission,license,natural_ambiguous,6,-0.1117719282198639,-0.12476516876068389,-0.0942735105333114,-0.11177192821986397,0.017498417686552498,1.0
license_legal_permission_natural_ambiguous_p3,license_legal_permission,license,natural_ambiguous,6,-0.0561814696659513,-0.0640892996442754,-0.04195181909629836,-0.05618146966595147,0.01422965056965294,1.0
license_legal_permission_label_free_theological_p1,license_legal_permission,license,label_free_theological,6,0.3999498236412377,0.39055212952791174,0.41097189340930046,0.39994982364123793,0.011022069768062748,1.0
license_legal_permission_label_free_theological_p2,license_legal_permission,license,label_free_theological,6,0.4369361858119471,0.414851944083767,0.45693723949010256,0.4369361858119471,0.022084241728180076,1.0
license_legal_permission_label_free_theological_p3,license_legal_permission,license,label_free_theological,6,0.4261890973670297,0.39569140409498166,0.4790519817477286,0.42618909736702976,0.052862884380698916,1.0
license_legal_permission_explicit_catholic_p1,license_legal_permission,license,explicit_catholic,6,0.5822838715820555,0.5687882733691985,0.6062306518351405,0.5822838715820556,0.023946780253084943,1.0
license_legal_permission_explicit_catholic_p2,license_legal_permission,license,explicit_catholic,6,0.5767451037313659,0.5550254110931732,0.6030847767296917,0.5767451037313659,0.026339672998325847,1.0
license_legal_permission_explicit_catholic_p3,license_legal_permission,license,explicit_catholic,6,0.5483497731235171,0.5238395381415941,0.5956086406426465,0.5483497731235171,0.047258867519129444,1.0
license_legal_permission_integrative_p1,license_legal_permission,license,integrative,6,0.1150597072222825,0.09271322905327639,0.13870168176853648,0.11505970722228248,0.023641974546253983,1.0
license_legal_permission_integrative_p2,license_legal_permission,license,integrative,6,0.0817723797151259,0.04384612844849789,0.1394989141233044,0.08177237971512598,0.0577265344081785,1.0
license_legal_permission_integrative_p3,license_legal_permission,license,integrative,6,0.1197616861876137,0.09460917054714824,0.14442178628638913,0.11976168618761374,0.02515251564046546,1.0
personhood_legal_status_bare_p1,personhood_legal_status,personhood,bare,6,-0.0361729135985197,-0.06091558326490054,-0.00971509838773077,-0.03617291359851978,0.02645781521078893,1.0
personhood_legal_status_natural_general_p1,personhood_legal_status,personhood,natural_general,6,-0.3107294398105997,-0.33531067070664133,-0.28277920019752967,-0.31072943981059975,0.027950239613070027,1.0
personhood_legal_status_natural_general_p2,personhood_legal_status,personhood,natural_general,6,-0.3117186193846766,-0.358634974584101,-0.2558876738246124,-0.31171861938467654,0.05583094556006418,1.0
personhood_legal_status_natural_general_p3,personhood_legal_status,personhood,natural_general,6,-0.3080175603745193,-0.32702976017687885,-0.2905837194340807,-0.3080175603745192,0.019012199802359575,1.0
personhood_legal_status_natural_ambiguous_p1,personhood_legal_status,personhood,natural_ambiguous,6,0.0301198832604091,0.006623426298010382,0.05101607913918338,0.030119883260409135,0.02349645696239872,1.0
personhood_legal_status_natural_ambiguous_p2,personhood_legal_status,personhood,natural_ambiguous,6,-0.0767181269503528,-0.09287258798684433,-0.05467689319045149,-0.0767181269503528,0.022041233759901302,1.0
personhood_legal_status_natural_ambiguous_p3,personhood_legal_status,personhood,natural_ambiguous,6,-0.0332799200726026,-0.041635948394245836,-0.022908298876958222,-0.033279920072602616,0.01037162119564438,1.0
personhood_legal_status_label_free_theological_p1,personhood_legal_status,personhood,label_free_theological,6,0.2589992074273459,0.24235221311820965,0.27144746068336445,0.25899920742734595,0.016646994309136243,1.0
personhood_legal_status_label_free_theological_p2,personhood_legal_status,personhood,label_free_theological,6,0.3190812756442978,0.3026201067686855,0.32777420269916296,0.3190812756442979,0.016461168875612275,1.0
personhood_legal_status_label_free_theological_p3,personhood_legal_status,personhood,label_free_theological,6,0.2953112661004451,0.2746962931798931,0.3346481845819747,0.29531126610044517,0.03933691848152959,1.0
personhood_legal_status_explicit_catholic_p1,personhood_legal_status,personhood,explicit_catholic,6,0.4276418424840438,0.4099430146738546,0.4503956494145854,0.42764184248404385,0.022753806930541576,1.0
personhood_legal_status_explicit_catholic_p2,personhood_legal_status,personhood,explicit_catholic,6,0.4629203453311935,0.4413351812540881,0.4754385284435617,0.4629203453311937,0.021585164077105368,1.0
personhood_legal_status_explicit_catholic_p3,personhood_legal_status,personhood,explicit_catholic,6,0.4080076824161254,0.39105399906032634,0.441680685658946,0.4080076824161254,0.03367300324282063,1.0
personhood_legal_status_integrative_p1,personhood_legal_status,personhood,integrative,6,0.0081179287353239,-0.014753827778871464,0.0248038744070066,0.00811792873532389,0.022871756514195367,0.6666666666666666
personhood_legal_status_integrative_p2,personhood_legal_status,personhood,integrative,6,-0.0421325491845221,-0.0678122738636947,-0.013978796985760766,-0.042132549184522194,0.02815375219876133,1.0
personhood_legal_status_integrative_p3,personhood_legal_status,personhood,integrative,6,0.0094489717755772,-0.005267275454027165,0.019732349567289087,0.009448971775577223,0.014716247229604365,0.8333333333333334
human_dignity_human_rights_bare_p1,human_dignity_human_rights,human dignity,bare,6,0.0248807302644799,0.014818876099878309,0.03487032462341033,0.024880730264479938,0.010061854164601591,1.0
human_dignity_human_rights_natural_general_p1,human_dignity_human_rights,human dignity,natural_general,6,-0.2095057265014984,-0.24155881134680568,-0.18745160369175484,-0.20950572650149848,0.03205308484530728,1.0
human_dignity_human_rights_natural_general_p2,human_dignity_human_rights,human dignity,natural_general,6,-0.2292919102830612,-0.28172460750743644,-0.1588606954976164,-0.22929191028306128,0.07043121478544481,1.0
human_dignity_human_rights_natural_general_p3,human_dignity_human_rights,human dignity,natural_general,6,-0.209970319841288,-0.24197158144638786,-0.18769554519122367,-0.209970319841288,0.03200126160509986,1.0
human_dignity_human_rights_natural_ambiguous_p1,human_dignity_human_rights,human dignity,natural_ambiguous,6,0.0848482724281115,0.06703921166667004,0.09657735507552201,0.08484827242811162,0.017809060761441467,1.0
human_dignity_human_rights_natural_ambiguous_p2,human_dignity_human_rights,human dignity,natural_ambiguous,6,-0.0339486761172283,-0.049799229404459744,-0.009787896911139182,-0.03394867611722834,0.02416077920608912,1.0
human_dignity_human_rights_natural_ambiguous_p3,human_dignity_human_rights,human dignity,natural_ambiguous,6,-0.0199409146512896,-0.025665331830584948,-0.01089882525018071,-0.019940914651289665,0.009042089401108889,1.0
human_dignity_human_rights_label_free_theological_p1,human_dignity_human_rights,human dignity,label_free_theological,6,0.2437565936181489,0.2301185693876111,0.25418873956989685,0.24375659361814894,0.013638024230537782,1.0
human_dignity_human_rights_label_free_theological_p2,human_dignity_human_rights,human dignity,label_free_theological,6,0.2699268713817676,0.2573392100205595,0.277481261568401,0.2699268713817676,0.012587661361208091,1.0
human_dignity_human_rights_label_free_theological_p3,human_dignity_human_rights,human dignity,label_free_theological,6,0.2093972685845763,0.18003959350324095,0.25470365870678746,0.2093972685845763,0.04530639012221116,1.0
human_dignity_human_rights_explicit_catholic_p1,human_dignity_human_rights,human dignity,explicit_catholic,6,0.4195604707002388,0.4118750610748597,0.43085055492324353,0.4195604707002388,0.01129008422300476,1.0
human_dignity_human_rights_explicit_catholic_p2,human_dignity_human_rights,human dignity,explicit_catholic,6,0.425855190581165,0.40636367249467514,0.43908493364390516,0.425855190581165,0.019491518086489856,1.0
human_dignity_human_rights_explicit_catholic_p3,human_dignity_human_rights,human dignity,explicit_catholic,6,0.3895038508131092,0.36509024622893915,0.4265256950190142,0.38950385081310923,0.03702184420590504,1.0
human_dignity_human_rights_integrative_p1,human_dignity_human_rights,human dignity,integrative,6,0.1136865000946717,0.09747495790016014,0.12531263770922885,0.11368650009467172,0.016211542194511555,1.0
human_dignity_human_rights_integrative_p2,human_dignity_human_rights,human dignity,integrative,6,0.0231055512897037,-0.012130423716511851,0.06748351110906814,0.023105551289703707,0.04437795981936444,0.6666666666666666
human_dignity_human_rights_integrative_p3,human_dignity_human_rights,human dignity,integrative,6,0.0309404820008074,0.005520069639795566,0.04717231506426922,0.030940482000807457,0.025420412361011835,1.0
body_biological_bare_p1,body_biological,body,bare,6,-0.1322551628777022,-0.15360323490682565,-0.11789906560590308,-0.13225516287770217,0.02134807202912345,1.0
body_biological_natural_general_p1,body_biological,body,natural_general,6,-0.3592042879135925,-0.3892885219663325,-0.33642057285578036,-0.35920428791359255,0.030084234052740022,1.0
body_biological_natural_general_p2,body_biological,body,natural_general,6,-0.3064879882708219,-0.3595105008641091,-0.2245539051890435,-0.30648798827082185,0.08193408308177841,1.0
body_biological_natural_general_p3,body_biological,body,natural_general,6,-0.3468369679088891,-0.36896560289941666,-0.33402667664789915,-0.3468369679088892,0.02212863499052753,1.0
body_biological_natural_ambiguous_p1,body_biological,body,natural_ambiguous,6,0.0364376792343734,0.01870750271078675,0.04827977908489983,0.03643767923437342,0.017730176523586653,1.0
body_biological_natural_ambiguous_p2,body_biological,body,natural_ambiguous,6,-0.0671834765397249,-0.08869271904488335,-0.03640654458415443,-0.06718347653972492,0.030776931955570463,1.0
body_biological_natural_ambiguous_p3,body_biological,body,natural_ambiguous,6,-0.0434643932976321,-0.06428174441609252,-0.02787461824070253,-0.04346439329763222,0.02081735111846042,1.0
body_biological_label_free_theological_p1,body_biological,body,label_free_theological,6,0.3672916258291699,0.3300331307276495,0.38671084718196,0.3672916258291699,0.037258495101520406,1.0
body_biological_label_free_theological_p2,body_biological,body,label_free_theological,6,0.4002694041566582,0.37664242684574495,0.42086394665927934,0.4002694041566583,0.023626977310913233,1.0
body_biological_label_free_theological_p3,body_biological,body,label_free_theological,6,0.3334203720942013,0.30670201840654265,0.38549747332693696,0.33342037209420133,0.05207710123273568,1.0
body_biological_explicit_catholic_p1,body_biological,body,explicit_catholic,6,0.5260935125547834,0.5064679594039223,0.5369543750690067,0.5260935125547834,0.01962555315086112,1.0
body_biological_explicit_catholic_p2,body_biological,body,explicit_catholic,6,0.5255652486661717,0.49814557073178034,0.5414688449547311,0.5255652486661717,0.027419677934391373,1.0
body_biological_explicit_catholic_p3,body_biological,body,explicit_catholic,6,0.4284124166244065,0.39873061183327674,0.47934731674821507,0.42841241662440654,0.05093490012380858,1.0
body_biological_integrative_p1,body_biological,body,integrative,6,0.1076511347826334,0.08965471127777869,0.12200251709789267,0.10765113478263345,0.01799642350485471,1.0
body_biological_integrative_p2,body_biological,body,integrative,6,0.0881222618214135,0.05194099635251692,0.13599365008159736,0.08812226182141362,0.04787138826018386,1.0
body_biological_integrative_p3,body_biological,body,integrative,6,0.1498419129815303,0.13592358560333417,0.1609144559500587,0.1498419129815304,0.013918327378196121,1.0
soul_mind_bare_p1,soul_mind,soul,bare,6,-0.0004882988730756,-0.030110077512440103,0.027080916999751015,-0.0004882988730756285,0.029621778639364504,0.3333333333333333
soul_mind_natural_general_p1,soul_mind,soul,natural_general,6,-0.2786197041768406,-0.30861171374384583,-0.24330479999299331,-0.2786197041768406,0.03531490418384731,1.0
soul_mind_natural_general_p2,soul_mind,soul,natural_general,6,-0.2552012173889422,-0.3097361090597164,-0.18355446232977357,-0.25520121738894225,0.07164675505916862,1.0
soul_mind_natural_general_p3,soul_mind,soul,natural_general,6,-0.2565859401693903,-0.2791207663048718,-0.24248712040451625,-0.2565859401693903,0.022534826135481523,1.0
soul_mind_natural_ambiguous_p1,soul_mind,soul,natural_ambiguous,6,0.0193859998611484,-0.01790629066430599,0.04054492224900669,0.019385999861148456,0.037292290525454394,0.8333333333333334
soul_mind_natural_ambiguous_p2,soul_mind,soul,natural_ambiguous,6,-0.0851363731672519,-0.10671546906477136,-0.0603050400319034,-0.08513637316725194,0.024831333135348493,1.0
soul_mind_natural_ambiguous_p3,soul_mind,soul,natural_ambiguous,6,-0.0809751498524451,-0.10066856534896051,-0.058941022114833264,-0.08097514985244518,0.022034127737611833,1.0
soul_mind_label_free_theological_p1,soul_mind,soul,label_free_theological,6,0.1835863188242261,0.14115992996426596,0.20809978231719184,0.18358631882422619,0.04242638885996014,1.0
soul_mind_label_free_theological_p2,soul_mind,soul,label_free_theological,6,0.2524428454901363,0.22207318578156982,0.28065429524383817,0.25244284549013646,0.030369659708566477,1.0
soul_mind_label_free_theological_p3,soul_mind,soul,label_free_theological,6,0.1789834155072812,0.1374276207245564,0.22860382345866137,0.17898341550728122,0.049620407951380174,1.0
soul_mind_explicit_catholic_p1,soul_mind,soul,explicit_catholic,6,0.3827307388995809,0.3500617944908337,0.4071341143774439,0.38273073889958087,0.032668944408747236,1.0
soul_mind_explicit_catholic_p2,soul_mind,soul,explicit_catholic,6,0.4174591873212868,0.3752545314910609,0.44106021550624575,0.4174591873212868,0.04220465583022587,1.0
soul_mind_explicit_catholic_p3,soul_mind,soul,explicit_catholic,6,0.3219686075204234,0.288362664581185,0.37072277627984207,0.3219686075204234,0.04875416875941868,1.0
soul_mind_integrative_p1,soul_mind,soul,integrative,6,-0.052467374402324,-0.07580305692711586,-0.031234790285826874,-0.05246737440232405,0.023335682524791866,1.0
soul_mind_integrative_p2,soul_mind,soul,integrative,6,-0.0854224169545059,-0.12900269605351777,-0.04212481159426196,-0.08542241695450593,0.04358027909901187,1.0
soul_mind_integrative_p3,soul_mind,soul,integrative,6,-0.0365733002697249,-0.0585008062777479,-0.02189907027296556,-0.03657330026972494,0.021927506008023,1.0
embodiment_phenomenology_bare_p1,embodiment_phenomenology,embodiment,bare,6,0.0096758638313825,-0.022417177847154357,0.0494608646701612,0.009675863831382544,0.0397850008387787,0.5
embodiment_phenomenology_natural_general_p1,embodiment_phenomenology,embodiment,natural_general,6,-0.2508585825307751,-0.2852224350217993,-0.22327614459409173,-0.25085858253077514,0.034363852491024194,1.0
embodiment_phenomenology_natural_general_p2,embodiment_phenomenology,embodiment,natural_general,6,-0.2564377648252972,-0.32660998763224613,-0.17088282022728074,-0.25643776482529723,0.08555494459801644,1.0
embodiment_phenomenology_natural_general_p3,embodiment_phenomenology,embodiment,natural_general,6,-0.2372325110540083,-0.2776815259080526,-0.20660109878699684,-0.23723251105400833,0.04044901485404431,1.0
embodiment_phenomenology_natural_ambiguous_p1,embodiment_phenomenology,embodiment,natural_ambiguous,6,0.0722884126527583,0.04554827547629542,0.09730576047280853,0.0722884126527584,0.026740137176462883,1.0
embodiment_phenomenology_natural_ambiguous_p2,embodiment_phenomenology,embodiment,natural_ambiguous,6,-0.0934574832243685,-0.1094132871760013,-0.06941949972359374,-0.09345748322436864,0.024037983500774768,1.0
embodiment_phenomenology_natural_ambiguous_p3,embodiment_phenomenology,embodiment,natural_ambiguous,6,-0.0597422700845516,-0.0759544765953315,-0.04001848947867015,-0.05974227008455172,0.019723780605881452,1.0
embodiment_phenomenology_label_free_theological_p1,embodiment_phenomenology,embodiment,label_free_theological,6,0.3182482983274485,0.3001040589213466,0.33572423479508906,0.31824829832744844,0.01814423940610188,1.0
embodiment_phenomenology_label_free_theological_p2,embodiment_phenomenology,embodiment,label_free_theological,6,0.3219364624575483,0.29887045092414566,0.3421329279358935,0.3219364624575483,0.023066011533402653,1.0
embodiment_phenomenology_label_free_theological_p3,embodiment_phenomenology,embodiment,label_free_theological,6,0.2700079203500882,0.23210270351390028,0.31347452742728527,0.2700079203500882,0.04346660707719707,1.0
embodiment_phenomenology_explicit_catholic_p1,embodiment_phenomenology,embodiment,explicit_catholic,6,0.4708084388634349,0.4577567565207949,0.4910491285424018,0.47080843886343476,0.020240689678966917,1.0
embodiment_phenomenology_explicit_catholic_p2,embodiment_phenomenology,embodiment,explicit_catholic,6,0.4795505755816301,0.46033418166000195,0.4980177559358758,0.4795505755816302,0.01921639392162816,1.0
embodiment_phenomenology_explicit_catholic_p3,embodiment_phenomenology,embodiment,explicit_catholic,6,0.4388205934562676,0.411021995424546,0.4725378226041743,0.4388205934562676,0.0337172291479067,1.0
embodiment_phenomenology_integrative_p1,embodiment_phenomenology,embodiment,integrative,6,0.1291369279599463,0.10522978234669056,0.1459251453989494,0.12913692795994633,0.023907145613255743,1.0
embodiment_phenomenology_integrative_p2,embodiment_phenomenology,embodiment,integrative,6,0.075311766525528,0.036143543835698067,0.11641800054557283,0.07531176652552807,0.04110623402004483,1.0
embodiment_phenomenology_integrative_p3,embodiment_phenomenology,embodiment,integrative,6,0.0821985756947211,0.055283054576046764,0.09987321319772635,0.0821985756947211,0.026915521118674332,1.0
sexuality_identity_behaviour_bare_p1,sexuality_identity_behaviour,sexuality,bare,6,-0.0686871234555014,-0.08919270011737807,-0.0507140930542721,-0.06868712345550149,0.020505576661876662,1.0
sexuality_identity_behaviour_natural_general_p1,sexuality_identity_behaviour,sexuality,natural_general,6,-0.2955669444656931,-0.33621288526759036,-0.255694585124805,-0.29556694446569315,0.04064594080189726,1.0
sexuality_identity_behaviour_natural_general_p2,sexuality_identity_behaviour,sexuality,natural_general,6,-0.2663476427980683,-0.3304907516302003,-0.19272907099805564,-0.2663476427980684,0.07361857180001263,1.0
sexuality_identity_behaviour_natural_general_p3,sexuality_identity_behaviour,sexuality,natural_general,6,-0.257619235454851,-0.28899936932372744,-0.2345228365079433,-0.25761923545485105,0.03138013386887645,1.0
sexuality_identity_behaviour_natural_ambiguous_p1,sexuality_identity_behaviour,sexuality,natural_ambiguous,6,0.0391279157827123,0.014915925346993097,0.05818370161415204,0.039127915782712186,0.0242119904357192,1.0
sexuality_identity_behaviour_natural_ambiguous_p2,sexuality_identity_behaviour,sexuality,natural_ambiguous,6,-0.0824277765032134,-0.09973674210838096,-0.05838335475173356,-0.08242777650321355,0.024044421751479833,1.0
sexuality_identity_behaviour_natural_ambiguous_p3,sexuality_identity_behaviour,sexuality,natural_ambiguous,6,-0.0687102938930126,-0.08124707792986358,-0.05224405847287028,-0.06871029389301267,0.01646623542014232,1.0
sexuality_identity_behaviour_label_free_theological_p1,sexuality_identity_behaviour,sexuality,label_free_theological,6,0.3291780221998548,0.31141777509923524,0.3435473569679063,0.32917802219985487,0.017760247100619575,1.0
sexuality_identity_behaviour_label_free_theological_p2,sexuality_identity_behaviour,sexuality,label_free_theological,6,0.3678361621419858,0.351678839768319,0.39015343427374155,0.3678361621419859,0.022317272131755772,1.0
sexuality_identity_behaviour_label_free_theological_p3,sexuality_identity_behaviour,sexuality,label_free_theological,6,0.3032507976606629,0.27159752980440766,0.3624590303781082,0.30325079766066293,0.05920823271744535,1.0
sexuality_identity_behaviour_explicit_catholic_p1,sexuality_identity_behaviour,sexuality,explicit_catholic,6,0.4793088222968097,0.4568953855459856,0.5032010879844269,0.4793088222968099,0.023892265687617154,1.0
sexuality_identity_behaviour_explicit_catholic_p2,sexuality_identity_behaviour,sexuality,explicit_catholic,6,0.505039096239944,0.4863930593013037,0.5340422745720002,0.505039096239944,0.029003178332056123,1.0
sexuality_identity_behaviour_explicit_catholic_p3,sexuality_identity_behaviour,sexuality,explicit_catholic,6,0.459407939210406,0.42607817560678485,0.5146524836205459,0.45940793921040607,0.05524454441013993,1.0
sexuality_identity_behaviour_integrative_p1,sexuality_identity_behaviour,sexuality,integrative,6,0.053931665749191,0.030169802088599318,0.07288917294444996,0.05393166574919106,0.02376186366059168,1.0
sexuality_identity_behaviour_integrative_p2,sexuality_identity_behaviour,sexuality,integrative,6,0.0042195738090451,-0.034259483868285034,0.05640119698846069,0.004219573809045214,0.05218162317941559,0.5
sexuality_identity_behaviour_integrative_p3,sexuality_identity_behaviour,sexuality,integrative,6,0.0918702088658578,0.07118850641276664,0.11235083455997164,0.09187020886585788,0.020681702453091158,1.0
disability_functional_impairment_bare_p1,disability_functional_impairment,disability,bare,6,-0.0762845695748032,-0.08431748374149273,-0.06112454495844594,-0.0762845695748033,0.015160024616357265,1.0
disability_functional_impairment_natural_general_p1,disability_functional_impairment,disability,natural_general,6,-0.2389089694721207,-0.27555749871772445,-0.2096044065882054,-0.23890896947212084,0.036648529245603745,1.0
disability_functional_impairment_natural_general_p2,disability_functional_impairment,disability,natural_general,6,-0.2120547752085571,-0.28031243349106716,-0.1280888703840145,-0.21205477520855717,0.08396590482454258,1.0
disability_functional_impairment_natural_general_p3,disability_functional_impairment,disability,natural_general,6,-0.2130928286466311,-0.25289486367901787,-0.1844676426590603,-0.21309282864663107,0.03980203503238677,1.0
disability_functional_impairment_natural_ambiguous_p1,disability_functional_impairment,disability,natural_ambiguous,6,0.0945102359498128,0.07113492899336449,0.11538456091310884,0.09451023594981289,0.023375306956448308,1.0
disability_functional_impairment_natural_ambiguous_p2,disability_functional_impairment,disability,natural_ambiguous,6,-0.0562406749486021,-0.06911423814343709,-0.03373118951132281,-0.056240674948602236,0.022509485437279285,1.0
disability_functional_impairment_natural_ambiguous_p3,disability_functional_impairment,disability,natural_ambiguous,6,-0.0618708133579461,-0.0758520090611054,-0.045361519664378125,-0.06187081335794614,0.016509293693567975,1.0
disability_functional_impairment_label_free_theological_p1,disability_functional_impairment,disability,label_free_theological,6,0.3619526934976974,0.3495145509733067,0.37183083927144017,0.3619526934976974,0.012438142524390683,1.0
disability_functional_impairment_label_free_theological_p2,disability_functional_impairment,disability,label_free_theological,6,0.3652985584199398,0.3484657596080992,0.3773786049808283,0.3652985584199399,0.016832798811840577,1.0
disability_functional_impairment_label_free_theological_p3,disability_functional_impairment,disability,label_free_theological,6,0.3333916232130985,0.3010984429615602,0.3774251148546962,0.3333916232130985,0.0440334916415977,1.0
disability_functional_impairment_explicit_catholic_p1,disability_functional_impairment,disability,explicit_catholic,6,0.4863053735743203,0.47684733314008976,0.4990472398059177,0.4863053735743202,0.012741866231597399,1.0
disability_functional_impairment_explicit_catholic_p2,disability_functional_impairment,disability,explicit_catholic,6,0.4843353236762667,0.46371444831918673,0.5002298853140021,0.4843353236762667,0.02062087535707996,1.0
disability_functional_impairment_explicit_catholic_p3,disability_functional_impairment,disability,explicit_catholic,6,0.4572267304297489,0.429196484135022,0.4970610499593121,0.45722673042974904,0.039834319529563234,1.0
disability_functional_impairment_integrative_p1,disability_functional_impairment,disability,integrative,6,0.15956694344559,0.13560262437343917,0.17483088000163094,0.15956694344559003,0.023964319072150825,1.0
disability_functional_impairment_integrative_p2,disability_functional_impairment,disability,integrative,6,0.1409525213717724,0.10251412530048676,0.18484344910235384,0.1409525213717724,0.04389092773058145,1.0
disability_functional_impairment_integrative_p3,disability_functional_impairment,disability,integrative,6,0.1869305889391165,0.1678174765406335,0.20124476826135473,0.18693058893911654,0.019113112398482984,1.0
suffering_pain_symptom_bare_p1,suffering_pain_symptom,suffering,bare,6,0.0079311089242803,-0.009061991637498268,0.02312803805876401,0.007931108924280367,0.01699310056177857,0.6666666666666666
suffering_pain_symptom_natural_general_p1,suffering_pain_symptom,suffering,natural_general,6,-0.3420607923529376,-0.36246218363502236,-0.32181143424509195,-0.3420607923529377,0.020401391282084735,1.0
suffering_pain_symptom_natural_general_p2,suffering_pain_symptom,suffering,natural_general,6,-0.2812727033193679,-0.3271702741515727,-0.21336493520016048,-0.2812727033193679,0.0679077681192074,1.0
suffering_pain_symptom_natural_general_p3,suffering_pain_symptom,suffering,natural_general,6,-0.314946364613043,-0.3368732640265832,-0.2981606107656309,-0.31494636461304293,0.021926899413540202,1.0
suffering_pain_symptom_natural_ambiguous_p1,suffering_pain_symptom,suffering,natural_ambiguous,6,0.0922932396942773,0.06992910842796862,0.1115481713881527,0.09229323969427734,0.02236413126630868,1.0
suffering_pain_symptom_natural_ambiguous_p2,suffering_pain_symptom,suffering,natural_ambiguous,6,-0.0332939654310889,-0.04994680026692783,-0.013905221273088963,-0.03329396543108898,0.01938874415799994,1.0
suffering_pain_symptom_natural_ambiguous_p3,suffering_pain_symptom,suffering,natural_ambiguous,6,-0.0424244059182651,-0.050003953317535044,-0.03378839129305544,-0.042424405918265164,0.00863601462520966,1.0
suffering_pain_symptom_label_free_theological_p1,suffering_pain_symptom,suffering,label_free_theological,6,0.3892532552797828,0.3766089406389445,0.3965988064597647,0.3892532552797828,0.012644314640838261,1.0
suffering_pain_symptom_label_free_theological_p2,suffering_pain_symptom,suffering,label_free_theological,6,0.4189932060436404,0.40557085653621694,0.4305540785083457,0.4189932060436405,0.013422349507423437,1.0
suffering_pain_symptom_label_free_theological_p3,suffering_pain_symptom,suffering,label_free_theological,6,0.3319827542863137,0.30377406493813763,0.3772411679074527,0.3319827542863137,0.045258413621139026,1.0
suffering_pain_symptom_explicit_catholic_p1,suffering_pain_symptom,suffering,explicit_catholic,6,0.5120183841939938,0.49625451519035835,0.5279456316241734,0.5120183841939939,0.015927247430179592,1.0
suffering_pain_symptom_explicit_catholic_p2,suffering_pain_symptom,suffering,explicit_catholic,6,0.5372338736651714,0.5199057279038211,0.553243118652692,0.5372338736651715,0.017328145761350333,1.0
suffering_pain_symptom_explicit_catholic_p3,suffering_pain_symptom,suffering,explicit_catholic,6,0.4860896169188778,0.4558864889412485,0.5306895595332309,0.48608961691887803,0.04459994261435313,1.0
suffering_pain_symptom_integrative_p1,suffering_pain_symptom,suffering,integrative,6,0.1164893619403084,0.1020497849029578,0.1322471188082852,0.11648936194030846,0.015757756867976813,1.0
suffering_pain_symptom_integrative_p2,suffering_pain_symptom,suffering,integrative,6,0.0538896512304882,0.025533470754672938,0.0930234302874281,0.05388965123048826,0.0391337790569399,1.0
suffering_pain_symptom_integrative_p3,suffering_pain_symptom,suffering,integrative,6,0.0577888692136308,0.04328120928066437,0.07424784611966018,0.057788869213630766,0.016458976906029377,1.0
suffering_pain_symptom_critical_p1,suffering_pain_symptom,suffering,critical,6,-0.0553857866312155,-0.06462767635314598,-0.04885648158726347,-0.0553857866312156,0.009241889721930477,1.0
suffering_pain_symptom_critical_p2,suffering_pain_symptom,suffering,critical,6,-0.0579112432731516,-0.06640113024513594,-0.0502897603394627,-0.05791124327315166,0.008489886971984342,1.0
suffering_pain_symptom_critical_p3,suffering_pain_symptom,suffering,critical,6,0.0060799013619305,0.0028957002719807723,0.009774086959125405,0.006079901361930577,0.0036941855971949055,1.0
illness_biomedical_bare_p1,illness_biomedical,illness,bare,6,-0.0393756257867154,-0.05319637271732652,-0.023414981526582668,-0.039375625786715496,0.01596064426013273,1.0
illness_biomedical_natural_general_p1,illness_biomedical,illness,natural_general,6,-0.2778173619406758,-0.31089450280610426,-0.24337608660688798,-0.2778173619406759,0.034441275333787824,1.0
illness_biomedical_natural_general_p2,illness_biomedical,illness,natural_general,6,-0.2509589117236301,-0.3189972474629315,-0.1644250722254033,-0.2509589117236302,0.0865338394982268,1.0
illness_biomedical_natural_general_p3,illness_biomedical,illness,natural_general,6,-0.2931972743392282,-0.31749731608293663,-0.27873063932864306,-0.2931972743392282,0.024300041743708423,1.0
illness_biomedical_natural_ambiguous_p1,illness_biomedical,illness,natural_ambiguous,6,0.1709002011090202,0.15051485922331692,0.1904423181930745,0.17090020110902024,0.02038534188570329,1.0
